2562  
0.282628E+03 0.723747E+02 5
0.297838E+03 0.735839E+02 5
0.314162E+03 0.735839E+02 5
0.329372E+03 0.723747E+02 5
0.342000E+03 0.701766E+02 5
0.280399E+03 0.684241E+02 5
0.292610E+03 0.698679E+02 5
0.306000E+03 0.703728E+02 5
0.319390E+03 0.698679E+02 5
0.331601E+03 0.684241E+02 5
0.342000E+03 0.662119E+02 5
0.278874E+03 0.644379E+02 5
0.289049E+03 0.660096E+02 5
0.300223E+03 0.668355E+02 5
0.311777E+03 0.668355E+02 5
0.322951E+03 0.660096E+02 5
0.333126E+03 0.644379E+02 5
0.342000E+03 0.622472E+02 5
0.277772E+03 0.604254E+02 5
0.286498E+03 0.620571E+02 5
0.296019E+03 0.630839E+02 5
0.306000E+03 0.634350E+02 5
0.315981E+03 0.630839E+02 5
0.325502E+03 0.620571E+02 5
0.334228E+03 0.604254E+02 5
0.342000E+03 0.582825E+02 5
0.276943E+03 0.563917E+02 5
0.284596E+03 0.580362E+02 5
0.292869E+03 0.591817E+02 5
0.301572E+03 0.597708E+02 5
0.310428E+03 0.597708E+02 5
0.319131E+03 0.591817E+02 5
0.327404E+03 0.580362E+02 5
0.335057E+03 0.563917E+02 5
0.342000E+03 0.543178E+02 5
0.276299E+03 0.523395E+02 5
0.283133E+03 0.539614E+02 5
0.290445E+03 0.551668E+02 5
0.298123E+03 0.559107E+02 5
0.306000E+03 0.561624E+02 5
0.313877E+03 0.559107E+02 5
0.321555E+03 0.551668E+02 5
0.328867E+03 0.539614E+02 5
0.335701E+03 0.523395E+02 5
0.342000E+03 0.503532E+02 5
0.275787E+03 0.482708E+02 5
0.281977E+03 0.498418E+02 5
0.288535E+03 0.510627E+02 5
0.295391E+03 0.518989E+02 5
0.302441E+03 0.523241E+02 5
0.309559E+03 0.523241E+02 5
0.316609E+03 0.518989E+02 5
0.323465E+03 0.510627E+02 5
0.330023E+03 0.498418E+02 5
0.336213E+03 0.482708E+02 5
0.342000E+03 0.463885E+02 5
0.275370E+03 0.441869E+02 5
0.281044E+03 0.456838E+02 5
0.286999E+03 0.468854E+02 5
0.293189E+03 0.477653E+02 5
0.299550E+03 0.483025E+02 5
0.306000E+03 0.484832E+02 5
